user_id,level,fully_ascended,num_atlas_passives_allocated
e6f2caad-df03-4a9f-bde2-2b8b7ac166f0,92,TRUE,107
2a030ff4-c437-4e55-b0a2-deaa65f3d6b6,85,TRUE,50
06f98642-512e-4bde-9a9d-2f062212524b,80,TRUE,18
d3f6e1fb-e949-434c-99dd-e2c84a4d23fc,4,FALSE,0
7579c82b-d24d-4e04-9ee7-9c4187bc88da,93,TRUE,108
8336b0a5-e475-4635-8eb4-f75afd918bfb,92,TRUE,84
771a01a4-dc3b-4b71-ba19-c29a8b762077,86,TRUE,54
4a814ab6-268f-41c0-97f3-011813c1b6fa,71,TRUE,9
f203a28d-cab1-49f2-b663-53b0e1bf4707,72,FALSE,6
01540889-5ac6-4e1c-8eeb-87a1845c45b2,71,FALSE,3
7a56ac8c-0232-4ae6-a341-51c9689abacd,74,TRUE,6
ac6da903-0d3e-45c9-99b3-c1c8ba97cc77,87,FALSE,71
5862bd10-3a71-4268-bfd1-463ded9e039e,93,TRUE,123
09326582-5e9d-42f7-bf29-5e5f03e7b57e,92,TRUE,120
25abf5e3-4d0a-48e4-8cf6-58e3147852a3,92,TRUE,95
ab82092f-346b-49da-88bf-fee80809d908,85,TRUE,55
c01f5b90-8075-42a9-bdb3-982861a54ae0,84,TRUE,42
cb4343c6-971d-40e5-97bb-4b01e4366110,73,FALSE,12
2443f762-36f6-430c-854e-c523dc4c6756,2,FALSE,0
cd96df71-21a6-4343-9234-a679814ec3d4,98,TRUE,119
c29b3fa5-e650-455e-a4d7-71ec5d87f6b0,96,TRUE,116
d89f89c6-effe-4ffd-be47-3811320bc269,96,TRUE,124
bada7183-5791-4952-9ac6-0ecd57d423c1,95,TRUE,118
75a96c59-c9d1-4a6b-a8b3-558afc2d7aa7,95,TRUE,84
bc5b39d6-0060-449a-a968-4514fe077083,94,TRUE,100
438d317e-e774-4eaa-9a56-2cb8588177c7,94,TRUE,116
7b666d4e-adb1-45cc-bdd8-817ea3a5d054,94,TRUE,113
06c256d0-43c5-4b39-aefb-bb5bb36715b6,93,TRUE,87
8973c311-48e2-4099-9888-cf495b1eab73,93,TRUE,111
6a9ada03-7d98-4a05-9395-bae645c72876,92,TRUE,92
9d114f26-beb1-47aa-bd27-0e7644f416aa,92,TRUE,93
9fcc29be-08e1-4e2a-a3ef-9fc11fcb4255,92,TRUE,121
dce98682-23d1-4bb3-9837-6bf716cc8ea6,91,TRUE,114
7bda8055-db4a-4f1e-a7ca-3448662c2ac3,84,TRUE,52
ae3f156a-3049-4aea-bfdf-3595145e7817,77,FALSE,16
07c6e633-d750-4e86-b788-f5fabdfc4d08,72,FALSE,5
9a23e5b1-1a00-4fc8-ac1f-ef10dd063bef,94,TRUE,124
8d5108d0-77ae-4871-ade4-70f258d7f92a,92,TRUE,73
4df990e4-de49-4c31-a96b-33550a19256d,85,FALSE,55
214b948d-a532-4f4e-a5bb-4833e4ea5d08,72,TRUE,14
52ae0e2e-9d7d-4cd5-af89-068b41c27c98,69,FALSE,0
4d7e434b-913d-45c5-a5f6-52ee7aaea75a,91,TRUE,124
fda0220f-561c-41c2-8554-cf3f6fa621ca,85,FALSE,42
9a16c04b-b92e-42fd-b48b-05381cd2fa3b,95,TRUE,19
88810827-5b38-4eb8-8e09-175529089327,95,TRUE,118
5046b405-f868-4f71-b3d7-942d37f73c17,93,TRUE,126
3d6509a1-f71d-4746-abde-c193ecbaaccc,92,TRUE,105
bd181c51-3b0b-49f5-8b32-5cade8985960,92,TRUE,2
d79b25f2-a10a-4096-b841-e4e2d85207d5,92,TRUE,104
2e2ede36-363d-4560-8489-27024c19f33d,91,TRUE,125
936ffc4c-deba-4d9b-80c2-f8040760bb3b,84,FALSE,46
9da523d7-c600-45c3-b334-156ae3734baf,71,FALSE,32
31cc4093-c29a-4677-ae7c-3d2d693bcc20,95,TRUE,122
faf1bd98-8eeb-4880-8f78-4cdc83223aef,89,TRUE,73
3f3f8e18-237a-4218-b60d-8b3ef3573ea0,72,FALSE,6
243170f2-308f-4ddd-bd80-6855d7a32d3a,93,TRUE,95
72b3db3d-819c-4a94-a203-e697219fae32,65,FALSE,0
1a02b12a-2c28-4084-922e-cd1dc5f7a283,3,FALSE,0
161efdf4-657b-43a7-add6-f312872ff6f8,87,TRUE,93
c2877d7f-ff08-4fd6-a1b0-2767d74ee751,89,TRUE,72
da1615c9-897c-46e7-ad1d-dcad9d0eedc8,92,TRUE,85
d0a0995a-cde9-48aa-b101-59b61429b509,96,TRUE,116
8714c294-87dc-49df-a230-5bc4292a2e40,94,TRUE,107
0d665453-eccd-4295-975d-95ce0de93141,93,TRUE,33
5cc8c242-1ec0-4e6a-b5fe-f67fe86adad5,92,TRUE,94
eeda53a0-987e-470b-9fb8-27f8e7f47793,93,TRUE,114
a285225d-e44b-4258-8454-d25f3b3f1963,91,TRUE,88
0d7140a9-3860-44df-bd12-661777ebeb2a,91,TRUE,90
eea958a4-e75d-4a12-aac8-5396c3cce274,88,TRUE,70
b5e4bf6c-d720-4181-9e37-690125696761,83,TRUE,20
39391cfe-5309-4538-a073-c2d2e91aafa4,65,FALSE,0
0c676b3e-e552-4fde-800c-7b0980ca27bf,69,FALSE,0
badc95e1-f140-43f4-971a-c8c7057c1bc4,96,TRUE,113
a67aaea0-11b9-420d-9f50-d4757602d33c,94,TRUE,91
a423b4ea-ae0f-435e-88c7-d1cc62e514f3,92,FALSE,97
1fb5ee63-0c1c-4352-882d-81305305e07e,85,FALSE,37
0757c2ef-3749-45f0-b3f7-9d0f840e9255,93,TRUE,130
8b01368f-5f52-4a8f-aa25-f4cefef7889c,70,FALSE,8
bd43a17e-37d8-44ee-8bbc-b14e2627d829,66,FALSE,0
0c429486-edf8-4d36-a7aa-d1eded71077b,91,TRUE,118
6714744d-d169-402e-826e-b3135faf2afa,94,TRUE,0
0ddbcf22-72b8-4844-b6b8-f54da31502a2,94,TRUE,101
e181d8d6-c483-419c-b3ca-1636ddf85345,94,TRUE,109
b67764c5-9afd-411f-b50f-79f313d37b7f,92,TRUE,116
b3718419-7d49-440c-8e46-e8b36b61dfd1,90,TRUE,68
44f03de4-fa42-4210-b34c-bd9285de0962,90,TRUE,95
5670bcbb-660f-4c44-a857-d309c63bb09b,80,FALSE,14
7b54a925-afa1-4c81-9a1f-c7088ec03e1a,68,FALSE,0
38e73bc3-f936-4f6a-9bb4-583eec4a6dc7,68,FALSE,10
b27acdf2-0b4e-4d66-82d6-b1f5ad633aaf,74,FALSE,6
168b1989-6fd3-4d88-b27b-4b5b511ef5e8,83,TRUE,46
0dc55f3f-db01-4fa8-859d-b3d052be7949,93,TRUE,97
2af9e607-e466-406c-806a-79f3f0228fb7,92,TRUE,64
40db86dc-ae61-45f4-a57e-7b4d62d5aef7,92,TRUE,121
f00867a7-0883-465f-bacf-193155b49029,87,TRUE,71
46e82222-368d-4ac2-95cf-46b8803a456b,81,TRUE,33
66ce843d-18fe-4c52-ae19-e8fb5f3e9cac,76,FALSE,15
1f8a6ba7-cfa1-4a34-b3eb-3a5e79d05c1a,75,TRUE,6
b28416ee-3a33-4f6f-b88a-3d86da8e0554,71,FALSE,0
5f4de180-4648-427b-a885-0ea8a5efa31d,65,FALSE,0
d52c68a4-7e28-4051-bd27-8f72e55f8a94,60,FALSE,0
f0d377a8-a4a4-4d69-82db-8eaeb1073e40,41,FALSE,0
86834145-d27a-43dd-ab69-b600bd7801fe,71,FALSE,1
e1bbd434-860a-4cf3-9144-d2c81018dbb8,91,TRUE,66
56eacf76-bd9c-474d-bc4b-d12597070ba6,88,TRUE,66
ca7499ce-749e-49c7-ab4c-9375ff11455e,92,TRUE,6
51f628da-3865-4bb8-b9b7-9c136951f1f1,92,TRUE,118
a459d60d-ca9d-43b8-999b-6bd01211d86e,14,FALSE,0
ffa63d39-dbe1-4378-917a-bf7b95948a66,82,TRUE,47
f6188276-80da-451e-b504-3224db65d835,93,TRUE,114
2a3951ab-ba33-4462-8ff6-7534257e832d,92,TRUE,94
854c24a0-2a83-4122-b932-08bab0a109f2,82,FALSE,38
f125ee76-68af-44fc-ad96-b24d670aedd5,70,FALSE,1
1d884cb1-dd3e-4331-82bc-966d66a9dc52,68,FALSE,0
95040189-7591-48bd-9a99-2951bec8eedd,42,FALSE,0
f5b2a8f9-a9f1-42eb-9b26-0b675ed364ec,25,FALSE,0
bea229df-76c9-47bb-94ce-8df1f91d095d,11,FALSE,0
a9e35e4b-578d-49bf-bade-73febe4f57e5,92,TRUE,84
7b6bbeaf-e98a-4000-8851-71f3edd75b7c,60,FALSE,0
a31c2d89-ed02-401d-bfc5-01cb95f25dbb,92,TRUE,123
ceca3e22-5fbc-4df3-a93d-09e3c5a58a2f,2,FALSE,0
a7f5c36e-385c-4f12-b692-1d78c09a7298,65,FALSE,0
5cc9cabc-3395-41d0-b3f7-698d5920f23d,92,TRUE,83
88617360-786a-498e-af01-11903d85b091,82,FALSE,38
e5dd3bdf-c762-488e-b94b-91f0201c2900,95,TRUE,0
3383fe21-6696-4785-bbaf-5a0d6e5ecf11,94,TRUE,114
219c524f-4496-4607-b31f-778e82356b31,81,FALSE,30
84d0706e-5625-4b89-8ed8-f0679fe38ca6,79,TRUE,16
82a1f8a6-2dd0-4803-881c-e09dd04f1d64,91,TRUE,75
9a20d760-2ed4-4111-a12e-d75b97e89aa7,95,TRUE,125
daa89a64-289a-42f7-860b-eec83659f5b3,93,TRUE,118
c6e2ea5e-2d85-4bff-aa65-2e2f80556701,93,TRUE,96
37469bbe-7fa6-4c50-af15-fa7f86b72d1c,87,TRUE,54
81eea292-022c-47b3-8c60-283cbe2938f3,93,TRUE,105
83d38a76-376d-4288-b745-465de3e2de8e,46,FALSE,0
1ddab621-b9e8-4b6f-acd7-82f2abd33627,25,FALSE,0
614bf772-f04d-472d-bd4b-9a16e30c9023,12,FALSE,0
662d864d-f19f-46e3-9033-d03cf919ad84,79,FALSE,10
fc9f9087-ce60-45f2-8878-2d2c7d9d2257,2,FALSE,0
8f0a6d50-7f6d-45ce-a050-a43ea4ac93e4,91,TRUE,67
8f5f4ea1-444a-4ab9-ba0d-be3bb3a792b9,90,TRUE,101
e17b8200-ec2f-419a-a83a-4b6d98687ff0,95,TRUE,129
2c7d1f9f-55fd-4e25-8776-8c8805548f83,81,TRUE,40
b1887b05-c8c0-450b-97c4-ba7ed157a94a,71,FALSE,7
7087e70a-1332-40fe-8c3c-785eac730b24,96,TRUE,105
442d6e95-c3d5-4399-9ade-1e070dfd7b6c,2,FALSE,0
e83c7e92-91c4-4fbb-9749-8bd45ed054bd,95,TRUE,120
9d79b6aa-53e3-4831-b23b-a02eb8ce18d0,94,TRUE,112
8d6982c2-a844-4158-b472-00543c47e811,93,TRUE,70
b8656952-6f87-4da3-b054-a3c9cdb8d9d4,92,TRUE,99
3169c3dc-06e0-4cad-842d-29644f51da52,92,TRUE,103
0c45d8a5-976f-4c7b-bd38-6e28858b4e4a,91,TRUE,104
729a59bf-6c03-4d02-9719-4b3d1f8168b0,81,TRUE,29
9cedc636-61e3-4713-9247-4d86a3bbb385,78,TRUE,28
33c74f2a-6a99-4a6c-b425-ddbb3c53453f,69,FALSE,1
8b06143e-52e8-4003-860a-228082bba199,64,FALSE,0
2fe7cea5-5216-4c5c-9dac-e59c54d085a8,88,TRUE,16
a3d0f7e0-1c5a-49b5-b507-b23ff4242a4a,2,FALSE,0
6e3e6c5d-e333-4ece-a4a7-cfa0c1d02382,88,FALSE,78
ee0e1be1-98ed-43d7-93ea-5b36ec366ef1,92,TRUE,88
5ef713e6-b062-421f-8f02-a8c0d16a5317,95,TRUE,122
0b7a3b3f-17ad-4cd2-906d-30e24a77d8e7,93,TRUE,115
d500bf1f-2f61-4291-acb0-14a3de93c1e6,91,TRUE,74
dc1e1986-f925-4552-874e-0037adf6fa6c,90,FALSE,56
24fac39f-87ab-488a-b056-6710a392ce6c,84,TRUE,38
c2069e5b-5b8e-4b24-a20c-14410ba8c0cb,90,TRUE,80
91bab218-517a-4b01-98d0-7997138c0163,79,TRUE,23
8fe1845b-df9f-49e6-b799-398b231980b0,69,FALSE,0
a11f5a6d-3867-4523-acd7-fadf2a563c5c,50,FALSE,0
0dd2b4bd-cc7e-4140-aa38-bfcf6e443c7a,29,FALSE,0
8ba9cd61-c36e-46ff-8d98-c1bec8067c8b,15,FALSE,0
c6ccd61e-6d4d-42e5-ba8c-5abf215da4d0,97,TRUE,124
eeac04db-8fbf-4928-8c6d-4a646bb5dfe4,96,TRUE,115
07a9d1c5-a637-4e1a-9d1c-3b8fc33eaa71,95,TRUE,0
e47c7e6c-a91f-4426-8b0f-537f54f22d90,100,TRUE,125
35ef1df5-94e3-4a7b-9172-bbce276e0417,94,TRUE,113
db6f2c1e-c911-44a5-b83b-2652e8617a4f,93,TRUE,80
1f84bd34-fe87-4e01-a075-da690b788f89,93,TRUE,127
42ff567f-4a55-4d35-a0bf-87da32669366,91,TRUE,77
9ffcf711-9456-49d9-81ce-2bf5e6f0eb23,91,TRUE,92
4dc4bc08-ee12-4ee8-a35f-18b507136337,91,TRUE,108
a43f04ad-ed50-4c56-a95a-b7cb6dbf7f2a,90,TRUE,78
bcd6f156-6a0f-421a-b52a-d27654710bad,90,TRUE,89
aecf8278-dc4a-455e-a7ab-b682ccd88b2a,78,TRUE,19
5220e105-ebb1-45e7-936c-f2c315db0960,68,FALSE,0
0e000df2-aab6-4aba-92fa-1ba6afc6ae32,92,TRUE,116
18967e4d-c995-4947-8135-e3398033d782,92,TRUE,107
a9b13754-0ff3-4b9a-a842-2d7f87b84441,82,FALSE,38
0c94835e-9e8c-4f07-8859-e3b9016d9fd4,70,FALSE,0
80b132af-3277-416a-b1cb-ab1ae5647249,95,TRUE,120
0c1c9241-8d8d-4a45-b31c-74e3bbd70b88,95,TRUE,103
fcbcd83a-edf6-4584-bbba-0b573a2c7d85,66,FALSE,6
1084e902-f102-46bc-82cf-8eca8609dcf4,59,FALSE,0
8716229c-6774-438e-a10d-900c096a91c3,93,TRUE,105
19b6dd68-f151-4492-b7c7-4520b1ffbdf0,93,TRUE,113
ed393163-7448-44f9-8802-4df01a8aab5e,100,TRUE,125
99b6253e-d168-4e59-bee6-f3d240d925f4,96,TRUE,72
67ee1b70-991d-4037-8ee3-0ac7f25d2537,95,TRUE,122
2d463ef1-7dfa-4728-a5ac-165181e06763,94,TRUE,108
80bc228f-eed3-49d1-96cf-67f803b2e308,94,TRUE,116
6ecb2610-4a98-4f89-84d3-6cf0bbd7e2f9,93,TRUE,111
2eb5ddbc-4ebe-494f-a278-23c0f5f7197c,93,TRUE,65
70425afc-7881-4569-94c6-65c4b2ea8f42,93,TRUE,119
5b666549-dd52-49c9-acb4-4dc92226f497,92,TRUE,110
427db4a5-1a33-461b-91e0-ce435c1940fa,92,TRUE,96
c704331a-7509-4997-99e7-2c8628f7e847,91,TRUE,102
cc21abeb-c73d-417c-a670-1b2f938c4d3a,91,TRUE,123
a5359185-a51c-4ae9-b43d-16490203bfe3,91,TRUE,102
b534aa2e-11e1-43c1-8d6a-e233de12c7bd,90,TRUE,104
f1841a45-0303-4457-b941-08432ac98ce9,84,TRUE,65
c45d9518-a61f-415e-8281-13a0729c1bfe,70,FALSE,2
e5a31898-5121-433e-9f03-3298577606d4,35,FALSE,0
9613802a-7c45-4490-9751-eab8092fa662,4,FALSE,0
8b517dcc-027b-41e6-89d6-ad4d524b9ef1,86,TRUE,68
c84bff18-a6a6-4502-90c6-c5a99f31e997,92,TRUE,114
1ec74524-8016-4e83-9bcc-35817f6eca35,91,TRUE,85
bc8432a0-e3f6-45ad-af41-e5c506f4b04c,91,TRUE,107
8fcbf5d3-d20e-4564-93ce-db1e04c124c7,80,FALSE,45
a1c005e5-2781-4318-af1a-700c0214a737,79,FALSE,29
6da87361-fa8f-4def-9895-c21d34e3472b,90,TRUE,77
8ea5e5d4-e93c-4671-a04c-304bd8672c53,97,TRUE,110
2ef1aeff-3d6a-450c-8024-21a36e4dc747,92,TRUE,60
557de269-5de9-499d-a65c-4ae3a7169034,93,TRUE,108
4adcf5ce-6d3d-4a40-bd4f-a6a6984db300,91,TRUE,102
e4163064-6afd-49da-988f-f29e21b3196d,92,TRUE,79
d91b7f15-169f-4f3a-812b-b01d5d445f77,90,TRUE,72
836e314a-857f-468d-ade9-0b5e40f7c29a,92,TRUE,111
523b08a7-5367-40b0-b21f-3cb21ca1a62a,90,TRUE,62
701aef72-95bd-4ae6-afb6-14c095399b48,84,TRUE,44
cb605448-d761-4926-acc4-e2451dac125c,67,FALSE,0
6003d2ff-5957-4bb3-96a6-a02c0a7edfc7,58,FALSE,0
a2847e53-de6d-4fa1-a820-29086a25af32,91,TRUE,68
00c8a461-95db-4f93-a39d-4a842f0ebd43,91,TRUE,107
677f8a1d-f5d9-4d68-8ef7-afb027c7cffe,91,TRUE,107
46612263-2e97-4d74-b7fd-f6734c670b5e,1,FALSE,0
15e66640-780e-466f-9e6b-bec61f4d6873,86,TRUE,67
712f6943-21c9-4eae-ae70-50ff95e7312f,93,TRUE,123
969ec565-15e9-44e9-9d3e-ff102319669f,79,TRUE,27
019243f2-4aa0-4b69-b460-7c86ae6aa35e,75,TRUE,19
2148616b-4ffc-4815-a766-87bd3d280152,70,FALSE,4
0cb90121-d71e-4a86-9369-88a3b1108551,62,FALSE,0
b70fdda5-5101-4f6c-a6fc-ea76e6bbd8d9,59,FALSE,0
87617453-ad1b-43aa-8757-f14bdaf6ff0a,98,TRUE,123
8d389644-c813-44a5-be92-6671c2015d62,96,TRUE,27
9a698cd1-d222-42c5-987d-ee9c0d2b1bda,95,TRUE,121
b169fea4-097b-4194-a89d-b01f31d508f3,94,TRUE,111
54d7a362-8888-496b-8ab4-3c9584dd041d,93,TRUE,122
3100100a-0919-4857-95a8-51f5a61a5003,93,TRUE,109
f2055d56-34ca-4713-95e1-d9e14a24fa2e,93,TRUE,123
3258bf43-bc62-42a4-98d2-a4b7adb9ee13,93,TRUE,123
8583170e-e4be-467b-a30a-1c9f3a3bb70e,91,TRUE,103
fa271413-0d4d-4b1b-8500-0cad2ae755e0,90,TRUE,86
ae4edab0-7d32-4b90-a9d0-f5378fdde657,88,TRUE,73
8933230c-82ea-41c8-9f41-3c6d1544f288,80,FALSE,17
0a3f941a-2a5e-44a2-995c-fc21a5972f6f,78,TRUE,15
b59ea5b6-ff38-43bc-aeb3-ca56b73b5ec4,62,FALSE,0
49ce6e9f-8e5a-415b-a0d2-9b9a2e58182c,80,FALSE,21
c470f935-56c1-4bbd-96fe-243912dad4ef,90,TRUE,76
dd8fcb09-0386-42ca-ad2b-eda4bc1005bc,90,TRUE,46
04edda36-04a8-496d-85e7-db2a3429beb2,94,TRUE,97
9c3c5a78-cc6c-4124-a8ee-5f3fb164ea73,90,TRUE,114
a1d2b4e9-d239-42e7-bcbe-39133e13ef05,94,TRUE,124
9fc3b3d1-481a-4ce2-8e09-a30bc0a5dd3d,90,TRUE,65
588b3ecf-5aad-4da6-8bde-b620ba4c3a75,93,TRUE,117
01ac81e3-4f4c-42d4-8557-f0e87ecf9aed,78,FALSE,26
56730499-cdc3-443c-b547-8a5aab631873,78,TRUE,20
9573c704-ffa5-45dc-b36b-3b2aeabab8a9,62,FALSE,0
d4039438-fb05-4064-b3f3-4bc7b5a0137e,61,FALSE,0
90134e49-3ccb-4902-a340-da118f6661cb,91,TRUE,91
04661f01-5398-434d-85b4-c48920710dde,97,TRUE,126
cdcbed00-7a98-4bb9-951b-f3263afc3267,94,TRUE,119
b4360c8c-09f7-4d49-9fdc-62f08e8fac69,91,TRUE,11
c5601852-c252-4523-9121-95dee51f62f8,91,TRUE,102
80f7d258-7007-4ca4-aa7f-bc0dbc5ce5b3,77,FALSE,18
54baa679-b0ed-4f40-abac-1d811a6c394e,92,TRUE,110
0405f2b9-b1fa-46fd-b704-e57b467796ec,96,TRUE,123
7e916a6f-bd69-46f0-9d91-04e9a63115b5,95,TRUE,125
093b39d8-392f-4934-9ce2-f6a0bf9497ee,95,TRUE,120
942319db-acfc-4dbe-b295-2994c3c0884a,95,TRUE,106
70628c83-9660-4610-bf91-4a1e052ca3a4,92,TRUE,64
c3fc46a0-ba58-4c05-aa9b-2726b0f3a5d3,92,TRUE,102
a17c6f52-c4d7-4a2b-adb3-a766ba303787,91,TRUE,111
9c48197a-35d5-4351-a8d8-c098c63a2238,89,TRUE,71
826e11b5-67a3-441b-9b56-eedfd47c17d9,84,FALSE,27
7480d692-8e9b-4a92-a29a-78cc5ccd4e0a,55,FALSE,0
dd677ff5-3c0a-47ce-8a4e-e503018cbbdb,47,FALSE,0
3b0b55a1-0ccf-4108-ad47-2c6f4fe1d69b,87,FALSE,56
17d45f22-e8b8-448b-8e90-f26d41e19c95,90,TRUE,98
d2742322-2fd4-49fa-9590-588f2ccf4e60,86,FALSE,0
56335a5b-28da-49fd-bc89-558298c20bfe,76,TRUE,21
d05a65db-edb0-44c2-b312-ad4ab6be545f,92,TRUE,91
35e30063-b587-4666-ac0d-2487e4570a7c,74,FALSE,10
9ebcc747-cac2-4146-96ce-b0527c733787,40,FALSE,0
f31ba7cd-a60e-4dbe-aea6-ae32ddc5b263,95,TRUE,125
4be0ee8c-9f18-4766-875e-b079d1a349dd,93,TRUE,97
c5abde96-ee13-4d1e-8e7f-c7b3633577e2,90,TRUE,113
35605411-9d13-4c25-a250-92ad8aa26954,90,FALSE,41
87c643c1-be75-4dd0-b7da-1cb5b2ac927f,90,TRUE,78
f9b54477-b0a3-4685-9a71-336eaac89c83,72,FALSE,8
20188e06-5a98-496b-af03-9562c80a8f50,72,FALSE,4
28686bed-d25b-449b-8150-e46cc36f7c16,68,TRUE,8
5cb6bacc-b4a7-4b7f-9c78-a4d61ee25453,67,FALSE,4
2fb6843d-aac7-4870-8454-04ba2d4dc96d,59,FALSE,0
979a3e23-28b6-4fc5-9694-55f7d520ea6b,91,TRUE,71
8e8be119-546b-49ab-a0e5-a885930047e4,92,TRUE,106
bffa52ee-2ff4-4f5a-9f2c-b7e77c39925d,91,TRUE,72
f929533b-a777-43d3-8cbf-1398c9ea23bb,91,TRUE,100
bad8ed6d-32c2-43b7-bc6b-866460ebf0aa,90,TRUE,71
9d0529cd-746e-4654-8531-d74ee149a44f,87,TRUE,0
a6d9aef8-34b4-432c-9592-82492c9da035,51,FALSE,0
e1238b76-48f5-4597-8f59-ccf585edd674,40,FALSE,0
fee4f015-3215-46cf-b6e2-49511c46ddaa,90,TRUE,100
66a6db72-1ea8-423d-be24-90248e336440,99,TRUE,77
a55da184-20f6-435c-8210-672f958d474c,95,TRUE,116
7f9db2d1-30b2-4e85-9fcb-39ebe153ce4a,95,TRUE,87
1c3c1cf2-969b-4f1f-9498-b5f50ebc194c,95,TRUE,119
f3b31a5f-4110-4ee4-b4de-707eeab27462,95,TRUE,106
516d40ce-d32a-420a-b33d-8a9803bc1c64,93,TRUE,108
834115ac-9ac4-4432-8d53-191e8ce2ba4c,93,TRUE,71
2e2b46bd-657d-418e-ad7a-56f5a9a85a88,58,FALSE,0
894aa531-d0cf-44d6-8847-7bbd547b0579,49,FALSE,0
4d8d5830-5392-45f9-bf3d-75c070492a1f,83,FALSE,32
5d830ca8-9e48-4cc0-82f5-6e2b8e705a76,92,TRUE,83
96067cec-d191-4345-bb90-0ebcd85f4974,94,TRUE,120
6616f134-cc1f-46d6-be78-cd67226d2d61,91,TRUE,109
26a015d3-74fb-4044-a145-c766468de95d,90,TRUE,90
361c1408-5f86-4174-8771-27634e977181,80,FALSE,9
eb2b9e1b-42ff-48c8-8e68-47a31ef073e9,77,FALSE,13
7326f112-1c3d-4d60-aeaa-8c29daf74685,53,FALSE,0
5a1df429-44de-412b-8925-3ac334f7c09e,37,FALSE,0
667cae0f-9c0d-4ccc-82e5-48800aeab187,23,FALSE,0
df5307b2-343c-4531-ba7e-3274e6636cac,91,TRUE,100
54a628c0-557b-4adf-9532-58fb0c52682b,91,TRUE,0
a8db7ba9-6329-4558-b0a2-8fb38fb2df60,93,TRUE,90
dca125cd-ba67-4f55-9f5b-99141df3d62e,79,FALSE,28
da06b5dd-8dec-4401-9a31-2aa00655635d,55,FALSE,0
e2442088-cd5b-4c7c-9fbc-73bd6aad24ca,95,TRUE,114
e3929e99-8e54-4fe3-972e-a5408ea36f8e,94,TRUE,56
f2d45a57-2e68-403c-a135-dec9866952c7,94,TRUE,116
7aff4c75-ab54-43f1-995a-92fcb1f6469d,94,TRUE,80
78ffbee4-e6dc-45e5-b3a0-bb3bc561685d,91,TRUE,80
6986a570-f981-40bc-a142-5bec6020b021,90,TRUE,102
97a1dad4-cfa9-49fa-ac95-574f0aed8032,90,TRUE,60
0237a334-2f4b-443d-b883-6546e0887cb2,54,FALSE,0
5436a0f4-843d-4c11-b130-e6fdf4f3588e,43,FALSE,0
bce25aae-577c-4803-aa27-cefe3dfa48eb,91,TRUE,97
e9af0c4f-9b57-4406-a1ce-688fadd13255,10,FALSE,0
3a38d262-ba63-4ba9-be76-2033efa2f864,94,TRUE,122
0f6c7a57-2ef7-4992-87f2-14f362c1ec07,90,TRUE,101
6982b329-f00c-4e15-8b17-a125f9262891,90,TRUE,100
f5438abf-74fc-4eaf-869d-f493b6cae39b,89,TRUE,65
4b27ef17-9d91-4b80-b44c-551030678917,87,TRUE,80
3d78563e-2235-4628-8a78-5ba4f7e763fe,85,FALSE,42
e92ed0f0-378a-44d8-b617-255b05cbbf5b,58,FALSE,0
829929eb-f145-4e2b-9bed-ba174e78ba67,92,TRUE,106
9c1f7330-9f93-4f30-9e91-5819b300b223,90,TRUE,60
5f764a6b-5eb7-4a15-9e37-1d92994fe108,95,TRUE,123
09850b31-275b-430a-bc31-0c4c727f54ff,90,TRUE,81
4623b016-013d-475e-aef8-d5e5c2c0e68e,89,TRUE,71
ae73b10b-118b-45bd-9ece-157d1b60048c,86,FALSE,33
2a56ca96-c03f-4047-8763-1158283f23d1,90,TRUE,99
ad3d880a-3c5c-45e5-a81e-1baa1b2d796c,53,FALSE,0
128ab73f-4406-4df0-8956-efa979d747f6,90,TRUE,62
ee377e72-0f88-4290-814c-614e4bcedfbe,94,TRUE,113
71bd4d0c-c51e-4507-b73e-3f673f905d5c,91,TRUE,77
873d134f-3c6c-4e01-93d5-86742b148668,5,FALSE,0
dbbbc8f5-b9dd-4e05-b793-8171e779c3f0,90,TRUE,83
803e226c-a8e9-498e-9102-de7ef02727fb,89,TRUE,78
8f0ca955-a9cc-4732-8a86-7d020ee10bd1,46,FALSE,0
0fc82199-9021-43c5-a8b1-54ba1836f520,36,FALSE,0
9e9ce9aa-998e-45d7-bd57-6554cce7113c,33,FALSE,0
ff9dfaca-a472-47b3-a7d4-941442c3c5a4,15,FALSE,0
7fdde598-9041-4bff-a09f-07790de2540f,90,TRUE,79
6ecad3e1-6acb-4749-9fcf-efc9b9b115d9,70,FALSE,0
7dfaa72f-d669-453c-a8d1-f5f818ae5345,91,TRUE,62
41bfa446-6ad1-4622-94b2-32663554ea53,75,FALSE,11
f09390a6-8e24-4e17-81b7-21ea34999e06,39,FALSE,0
395ccb32-2bcb-4af3-b8a4-5e3bf5f84a66,32,FALSE,0
4abaadf0-2897-4ecd-9e6a-ec6faf835659,26,FALSE,0
2411a91e-9eb2-42f9-b4b0-67f4ae0b60ed,91,TRUE,88
7700ee88-f0a6-4935-b7ad-b67ba04e9d43,91,TRUE,79
8fa477e5-a605-4ae0-9232-72e7c5493611,90,TRUE,82
09351aa4-031d-4c11-bdd0-747755d75727,74,FALSE,12
ccb2bf34-4278-4992-9f5f-6b40e43511f0,71,TRUE,0
f7f3ca32-2588-4ff0-a67a-2637fc32edd1,41,FALSE,0
8454bcc9-7169-46da-9812-f139fefcffee,37,FALSE,0
